event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
805,2,1,7/14/2024,14:53:11,14:53:14,3,ear,5687,5689,initiator,front,True,16,N884A6_ch16_main_20240714143003_20240714150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714143003_20240714150003.mp4,1388.0
806,2,1,7/14/2024,14:54:30,14:54:38,8,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714143003_20240714150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714143003_20240714150003.mp4,1467.0
807,2,1,7/14/2024,15:01:18,15:01:24,6,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240714150003_20240714153003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714150003_20240714153003.mp4,75.0
808,2,1,7/14/2024,15:01:31,15:02:01,30,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240714150003_20240714153003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714150003_20240714153003.mp4,88.0
809,2,1,7/14/2024,15:04:23,15:04:27,4,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240714150003_20240714153003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714150003_20240714153003.mp4,260.0
810,2,1,7/14/2024,15:05:42,15:05:51,9,ear,5688,5687,initiator,front,True,16,N884A6_ch16_main_20240714150003_20240714153003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714150003_20240714153003.mp4,339.0
811,2,1,7/14/2024,16:17:35,16:17:42,7,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240714160003_20240714163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714160003_20240714163003.mp4,1052.0
812,2,1,7/14/2024,16:21:19,16:21:22,3,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714160003_20240714163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714160003_20240714163003.mp4,1276.0
813,2,1,7/14/2024,16:21:47,16:22:03,16,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714160003_20240714163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714160003_20240714163003.mp4,1304.0
814,2,1,7/14/2024,16:32:49,16:32:54,5,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,166.0
815,2,1,7/14/2024,16:33:05,16:33:05,0,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,182.0
816,2,1,7/14/2024,16:33:07,16:33:29,22,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,184.0
817,2,1,7/14/2024,16:34:03,16:34:03,0,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,240.0
818,2,1,7/14/2024,16:49:19,16:49:19,0,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,1156.0
819,2,1,7/14/2024,16:59:53,16:59:53,0,ear,5689,5688,initiator,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,1790.0
820,2,1,7/14/2024,16:59:55,16:59:56,1,ear,5689,5688,initiator,middle,True,16,N884A6_ch16_main_20240714163003_20240714170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714163003_20240714170003.mp4,1792.0
821,2,1,7/14/2024,17:28:44,17:28:45,1,ear,5687,5688,initiator,back,True,16,N884A6_ch16_main_20240714170003_20240714173003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714170003_20240714173003.mp4,1721.0
822,2,1,7/14/2024,17:28:57,17:29:07,10,ear,5687,5688,initiator,back,True,16,N884A6_ch16_main_20240714170003_20240714173003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714170003_20240714173003.mp4,1734.0
823,2,1,7/14/2024,17:50:49,17:50:50,1,tail,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1246.0
824,2,1,7/14/2024,17:51:27,17:51:30,3,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1284.0
825,2,1,7/14/2024,17:51:33,17:51:46,13,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1290.0
826,2,1,7/14/2024,17:51:51,17:51:56,5,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1308.0
827,2,1,7/14/2024,17:52:19,17:52:20,1,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1336.0
828,2,1,7/14/2024,17:52:27,17:52:40,13,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1344.0
829,2,1,7/14/2024,17:52:42,17:53:06,24,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1359.0
830,2,1,7/14/2024,17:53:10,17:53:18,8,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1387.0
831,2,1,7/14/2024,17:53:20,17:53:42,22,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1397.0
832,2,1,7/14/2024,17:53:45,17:54:09,24,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1422.0
833,2,1,7/14/2024,17:54:44,17:54:49,5,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1481.0
834,2,1,7/14/2024,17:55:13,17:55:16,3,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1510.0
835,2,1,7/14/2024,17:55:21,17:55:22,1,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1518.0
836,2,1,7/14/2024,17:55:35,17:55:35,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1532.0
837,2,1,7/14/2024,17:56:04,17:56:05,1,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1561.0
838,2,1,7/14/2024,17:56:21,17:56:21,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1578.0
839,2,1,7/14/2024,17:56:44,17:56:45,1,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1601.0
840,2,1,7/14/2024,17:59:28,17:59:31,3,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1765.0
841,2,1,7/14/2024,17:59:33,17:59:36,3,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240714173003_20240714180003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 1\Cam 16\N884A6_ch16_main_20240714173003_20240714180003.mp4,1770.0
842,2,4,7/17/2024,6:06:21,6:06:21,0,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,378.0
843,2,4,7/17/2024,6:25:59,6:26:08,9,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1556.0
844,2,4,7/17/2024,6:26:10,6:26:12,2,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1567.0
845,2,4,7/17/2024,6:26:54,6:26:59,5,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1611.0
846,2,4,7/17/2024,6:41:52,6:41:56,4,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717063003_20240717070003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717063003_20240717070003.mp4,709.0
847,2,4,7/17/2024,7:23:10,7:23:17,7,ear,5689,5687,receiver,front,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1387.0
848,2,4,7/17/2024,7:26:26,7:26:26,0,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1583.0
849,2,4,7/17/2024,7:26:38,7:26:38,0,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1595.0
850,2,4,7/17/2024,7:27:08,7:27:14,6,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1625.0
851,2,4,7/17/2024,7:33:42,7:33:43,1,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,219.0
852,2,4,7/17/2024,7:38:18,7:38:20,2,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,495.0
853,2,4,7/17/2024,7:38:49,7:38:55,6,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,526.0
854,2,4,7/17/2024,7:39:10,7:39:31,21,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,547.0
855,2,4,7/17/2024,7:41:04,7:41:08,4,other,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,661.0
856,2,4,7/17/2024,7:41:11,7:41:13,2,other,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,668.0
857,2,4,7/17/2024,7:42:55,7:43:00,5,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,772.0
858,2,4,7/17/2024,7:43:01,7:43:16,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,778.0
859,2,4,7/17/2024,7:43:21,7:44:09,48,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,798.0
860,2,4,7/17/2024,7:44:10,7:44:51,41,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,847.0
861,2,4,7/17/2024,7:49:21,7:49:26,5,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,1158.0
862,2,4,7/17/2024,8:23:05,8:23:22,17,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717080003_20240717083003.mp4,1382.0
863,2,4,7/17/2024,8:23:30,8:24:42,72,ear,5689,5687,initiator,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717080003_20240717083003.mp4,1407.0
864,2,4,7/17/2024,9:23:33,9:23:51,18,ear,5689,5687,receiver,middle,True,16,N884A6_ch16_main_20240717090003_20240717093003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717090003_20240717093003.mp4,1410.0
865,2,4,7/17/2024,9:23:59,9:24:09,10,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717090003_20240717093003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717090003_20240717093003.mp4,1436.0
866,2,4,7/17/2024,9:24:56,9:25:03,7,ear,5689,5688,initiator,middle,True,16,N884A6_ch16_main_20240717090003_20240717093003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717090003_20240717093003.mp4,1493.0
867,2,4,7/17/2024,10:02:32,10:02:32,0,tail,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,149.0
868,2,4,7/17/2024,10:20:26,10:20:33,7,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1223.0
869,2,4,7/17/2024,10:25:50,10:26:00,10,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1547.0
870,2,4,7/17/2024,10:45:00,10:45:06,6,ear,5689,5687,receiver,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,897.0
871,2,4,7/17/2024,10:45:09,10:45:18,9,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,906.0
872,2,4,7/17/2024,10:45:25,10:45:40,15,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,922.0
873,2,4,7/17/2024,11:27:12,11:27:23,11,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1629.0
874,2,4,7/17/2024,11:27:34,11:27:41,7,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1651.0
875,2,4,7/17/2024,11:29:36,11:29:46,10,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1773.0
876,2,4,7/17/2024,11:30:16,11:30:27,11,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,13.0
877,2,4,7/17/2024,11:30:31,11:30:46,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,28.0
878,2,4,7/17/2024,11:30:47,11:30:49,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,44.0
879,2,4,7/17/2024,11:30:53,11:30:53,0,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,50.0
880,2,4,7/17/2024,11:30:57,11:30:57,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,54.0
881,2,4,7/17/2024,11:49:11,11:49:12,1,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1148.0
882,2,4,7/17/2024,11:49:49,11:49:55,6,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1186.0
883,2,4,7/17/2024,11:50:29,11:50:34,5,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1226.0
884,2,4,7/17/2024,11:50:34,11:50:37,3,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1231.0
885,2,4,7/17/2024,12:16:27,12:16:29,2,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,984.0
886,2,4,7/17/2024,12:16:47,12:16:47,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1004.0
887,2,4,7/17/2024,12:28:27,12:28:32,5,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1704.0
888,2,4,7/17/2024,12:30:03,12:30:04,1,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,0.0
889,2,4,7/17/2024,12:30:43,12:30:47,4,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,40.0
890,2,4,7/17/2024,12:35:31,12:35:38,7,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,328.0
891,2,4,7/17/2024,12:46:17,12:46:20,3,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,974.0
892,2,4,7/17/2024,12:49:53,12:49:54,1,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1190.0
893,2,4,7/17/2024,12:53:31,12:53:33,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1408.0
894,2,4,7/17/2024,12:58:13,12:58:17,4,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1690.0
895,2,4,7/17/2024,12:59:14,12:59:16,2,ear,5689,5688,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1751.0
896,2,4,7/17/2024,13:24:47,13:24:47,0,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717130003_20240717133003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717130003_20240717133003.mp4,1484.0
897,2,4,7/17/2024,13:43:24,13:43:24,0,ear,5687,5689,receiver,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,801.0
898,2,4,7/17/2024,13:57:37,13:57:37,0,ear,5688,5689,initiator,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,1654.0
899,2,4,7/17/2024,14:07:58,14:07:59,1,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717140003_20240717143003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717140003_20240717143003.mp4,475.0
900,2,4,7/17/2024,14:32:43,14:32:45,2,ear,5688,5687,initiator,back,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,160.0
901,2,4,7/17/2024,14:45:33,14:45:34,1,ear,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,930.0
902,2,4,7/17/2024,16:15:33,16:15:47,14,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,930.0
903,2,4,7/17/2024,16:15:49,16:15:54,5,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,946.0
