path,reason
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 11\._N884A6_ch11_main_20240717100001_20240717103001.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 11\._N884A6_ch11_main_20240717060001_20240717063001.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 11\._N884A6_ch11_main_20240717073001_20240717080001.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 11\._N884A6_ch11_main_20240717163001_20240717170001.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 11\._N884A6_ch11_main_20240717173001_20240717180001.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 12\._N884A6_ch12_main_20240717070002_20240717073002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 12\._N884A6_ch12_main_20240717060002_20240717063002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 12\._N884A6_ch12_main_20240717073002_20240717080002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\._N884A6_ch16_main_20240805090004_20240805093003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\._N884A6_ch16_main_20240805060004_20240805063003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\._N884A6_ch16_main_20240805150003_20240805153003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 8\._N884A6_ch8_main_20240805080000_20240805083000.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 8\._N884A6_ch8_main_20240805060000_20240805063000.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 8\._N884A6_ch8_main_20240805150000_20240805153000.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805080002_20240805083002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805060002_20240805063002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805103002_20240805110002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805093002_20240805100002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805100002_20240805103002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 12\._N884A6_ch12_main_20240805150002_20240805153002.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\N884A6_ch14_main_20240805110303_20240805110306.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\N884A6_ch14_main_20240806002810_20240806002843.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805070003_20240805073003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805060003_20240805063003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805063003_20240805070003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805080003_20240805083003.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805093003_20240805095249.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 14\._N884A6_ch14_main_20240805095907_20240805101157.mp4,decode_or_hash_failed
E:\Downey cross-sucking videos 2024\2 weeks post-grouping (not annotated)\Group 2 Week 2\Cam 1\._N884A6_ch1_main_20240731063000_20240731070000.mp4,decode_or_hash_failed
